Serialnumber;Postal code;Measurement source type;Measurement date;Measurement time;Unit;Measurement value;Correction;House type;Residents;Energy label;Solar panels
1013673;7533ZT;electricity;12-12-2020;01:00:00;kWh;0,0916;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;12-12-2020;02:00:00;kWh;0,076;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;12-12-2020;03:00:00;kWh;0,085;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;12-12-2020;04:00:00;kWh;0,078;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;12-12-2020;05:00:00;kWh;0,0814;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;12-12-2020;06:00:00;kWh;0,0816;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;12-12-2020;07:00:00;kWh;0,0787;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;12-12-2020;08:00:00;kWh;0,0967;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;12-12-2020;09:00:00;kWh;0,2499;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;12-12-2020;10:00:00;kWh;0,3188;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;12-12-2020;11:00:00;kWh;0,2449;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;12-12-2020;12:00:00;kWh;0,2744;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;12-12-2020;13:00:00;kWh;0,2445;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;12-12-2020;14:00:00;kWh;0,262;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;12-12-2020;15:00:00;kWh;0,4397;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;12-12-2020;16:00:00;kWh;0,5163;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;12-12-2020;17:00:00;kWh;1,2842;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;12-12-2020;18:00:00;kWh;0,1466;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;12-12-2020;19:00:00;kWh;0,0734;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;12-12-2020;20:00:00;kWh;0,091;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;12-12-2020;21:00:00;kWh;0,0836;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;12-12-2020;22:00:00;kWh;0,0824;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;12-12-2020;23:00:00;kWh;0,0858;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;13-12-2020;00:00:00;kWh;0,1016;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;13-12-2020;01:00:00;kWh;0,1356;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;13-12-2020;02:00:00;kWh;0,0943;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;13-12-2020;03:00:00;kWh;0,0812;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;13-12-2020;04:00:00;kWh;0,076;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;13-12-2020;05:00:00;kWh;0,0902;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;13-12-2020;06:00:00;kWh;0,0683;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;13-12-2020;07:00:00;kWh;0,093;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;13-12-2020;08:00:00;kWh;0,0685;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;13-12-2020;09:00:00;kWh;0,1505;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;13-12-2020;10:00:00;kWh;0,1832;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;13-12-2020;11:00:00;kWh;0,2849;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;13-12-2020;12:00:00;kWh;0,2554;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;13-12-2020;13:00:00;kWh;0,2906;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;13-12-2020;14:00:00;kWh;0,2652;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;13-12-2020;15:00:00;kWh;0,2179;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;13-12-2020;16:00:00;kWh;0,2166;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;13-12-2020;17:00:00;kWh;0,2198;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;13-12-2020;18:00:00;kWh;0,1393;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;13-12-2020;19:00:00;kWh;0,133;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;13-12-2020;20:00:00;kWh;0,2023;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;13-12-2020;21:00:00;kWh;0,773;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;13-12-2020;22:00:00;kWh;0,2463;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;13-12-2020;23:00:00;kWh;0,0984;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;14-12-2020;00:00:00;kWh;0,0842;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;14-12-2020;01:00:00;kWh;0,0783;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;14-12-2020;02:00:00;kWh;0,0859;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;14-12-2020;03:00:00;kWh;0,1475;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;14-12-2020;04:00:00;kWh;0,1082;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;14-12-2020;05:00:00;kWh;0,0759;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;14-12-2020;06:00:00;kWh;0,0845;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;14-12-2020;07:00:00;kWh;0,2385;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;14-12-2020;08:00:00;kWh;0,0799;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;14-12-2020;09:00:00;kWh;0,0831;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;14-12-2020;10:00:00;kWh;0,0899;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;14-12-2020;11:00:00;kWh;0,0701;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;14-12-2020;12:00:00;kWh;0,09;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;14-12-2020;13:00:00;kWh;0,075;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;14-12-2020;14:00:00;kWh;0,081;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;14-12-2020;15:00:00;kWh;0,0822;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;14-12-2020;16:00:00;kWh;0,0737;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;14-12-2020;17:00:00;kWh;0,126;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;14-12-2020;18:00:00;kWh;0,3796;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;14-12-2020;19:00:00;kWh;0,245;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;14-12-2020;20:00:00;kWh;0,3383;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;14-12-2020;21:00:00;kWh;0,4661;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;14-12-2020;22:00:00;kWh;0,1934;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;14-12-2020;23:00:00;kWh;0,1137;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;15-12-2020;00:00:00;kWh;0,1067;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;15-12-2020;01:00:00;kWh;0,0849;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;15-12-2020;02:00:00;kWh;0,1055;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;15-12-2020;03:00:00;kWh;0,0882;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;15-12-2020;04:00:00;kWh;0,1008;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;15-12-2020;05:00:00;kWh;0,0906;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;15-12-2020;06:00:00;kWh;0,0984;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;15-12-2020;07:00:00;kWh;0,345;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;15-12-2020;08:00:00;kWh;0,3213;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;15-12-2020;09:00:00;kWh;0,2827;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;15-12-2020;10:00:00;kWh;0,2982;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;15-12-2020;11:00:00;kWh;0,2382;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;15-12-2020;12:00:00;kWh;0,1196;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;15-12-2020;13:00:00;kWh;0,0894;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;15-12-2020;14:00:00;kWh;0,0766;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;15-12-2020;15:00:00;kWh;0,0905;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;15-12-2020;16:00:00;kWh;0,1009;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;15-12-2020;17:00:00;kWh;1,1282;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;15-12-2020;18:00:00;kWh;0,7845;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;15-12-2020;19:00:00;kWh;0,253;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;15-12-2020;20:00:00;kWh;0,2169;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;15-12-2020;21:00:00;kWh;0,6172;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;15-12-2020;22:00:00;kWh;0,9169;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;15-12-2020;23:00:00;kWh;0,5866;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;16-12-2020;00:00:00;kWh;0,0792;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;16-12-2020;01:00:00;kWh;0,0774;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;16-12-2020;02:00:00;kWh;0,0917;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;16-12-2020;03:00:00;kWh;0,079;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;16-12-2020;04:00:00;kWh;0,0766;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;16-12-2020;05:00:00;kWh;0,0888;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;16-12-2020;06:00:00;kWh;0,0826;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;16-12-2020;07:00:00;kWh;0,2008;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;16-12-2020;08:00:00;kWh;0,1021;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;16-12-2020;09:00:00;kWh;0,1236;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;16-12-2020;10:00:00;kWh;0,1191;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;16-12-2020;11:00:00;kWh;0,0854;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;16-12-2020;12:00:00;kWh;0,0834;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;16-12-2020;13:00:00;kWh;0,0925;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;16-12-2020;14:00:00;kWh;0,088;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;16-12-2020;15:00:00;kWh;0,0821;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;16-12-2020;16:00:00;kWh;0,0905;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;16-12-2020;17:00:00;kWh;0,1355;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;16-12-2020;18:00:00;kWh;0,0936;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;16-12-2020;19:00:00;kWh;0,1479;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;16-12-2020;20:00:00;kWh;0,3307;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;16-12-2020;21:00:00;kWh;0,4648;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;16-12-2020;22:00:00;kWh;0,4484;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;16-12-2020;23:00:00;kWh;0,418;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;17-12-2020;00:00:00;kWh;0,1081;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;17-12-2020;01:00:00;kWh;0,0815;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;17-12-2020;02:00:00;kWh;0,078;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;17-12-2020;03:00:00;kWh;0,083;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;17-12-2020;04:00:00;kWh;0,0816;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;17-12-2020;05:00:00;kWh;0,0774;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;17-12-2020;06:00:00;kWh;0,0887;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;17-12-2020;07:00:00;kWh;0,0883;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;17-12-2020;08:00:00;kWh;0,0957;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;17-12-2020;09:00:00;kWh;0,0717;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;17-12-2020;10:00:00;kWh;0,0915;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;17-12-2020;11:00:00;kWh;0,073;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;17-12-2020;12:00:00;kWh;0,085;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;17-12-2020;13:00:00;kWh;0,08;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;17-12-2020;14:00:00;kWh;0,079;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;17-12-2020;15:00:00;kWh;0,0844;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;17-12-2020;16:00:00;kWh;0,0736;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;17-12-2020;17:00:00;kWh;0,3211;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;17-12-2020;18:00:00;kWh;0,2963;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;17-12-2020;19:00:00;kWh;0,2684;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;17-12-2020;20:00:00;kWh;0,737;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;17-12-2020;21:00:00;kWh;0,4124;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;17-12-2020;22:00:00;kWh;0,4454;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;17-12-2020;23:00:00;kWh;0,3926;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;18-12-2020;00:00:00;kWh;0,1089;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;18-12-2020;01:00:00;kWh;0,0839;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;18-12-2020;02:00:00;kWh;0,0848;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;18-12-2020;03:00:00;kWh;0,0925;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;18-12-2020;04:00:00;kWh;0,0752;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;18-12-2020;05:00:00;kWh;0,0925;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;18-12-2020;06:00:00;kWh;0,073;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;18-12-2020;07:00:00;kWh;0,1134;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;18-12-2020;08:00:00;kWh;0,0736;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;18-12-2020;09:00:00;kWh;0,0964;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;18-12-2020;10:00:00;kWh;0,0716;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;18-12-2020;11:00:00;kWh;0,0948;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;18-12-2020;12:00:00;kWh;0,0739;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;18-12-2020;13:00:00;kWh;0,0943;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;18-12-2020;14:00:00;kWh;0,0732;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;18-12-2020;15:00:00;kWh;0,0868;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;18-12-2020;16:00:00;kWh;0,0831;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;18-12-2020;17:00:00;kWh;1,121;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;18-12-2020;18:00:00;kWh;0,3016;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;18-12-2020;19:00:00;kWh;0,3901;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;18-12-2020;20:00:00;kWh;0,2889;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;18-12-2020;21:00:00;kWh;0,1703;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;18-12-2020;22:00:00;kWh;0,1308;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;18-12-2020;23:00:00;kWh;0,1062;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;19-12-2020;00:00:00;kWh;0,0973;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;19-12-2020;01:00:00;kWh;0,0877;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;19-12-2020;02:00:00;kWh;0,0968;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;19-12-2020;03:00:00;kWh;0,0963;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;19-12-2020;04:00:00;kWh;0,0854;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;19-12-2020;05:00:00;kWh;0,1044;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;19-12-2020;06:00:00;kWh;0,0831;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;19-12-2020;07:00:00;kWh;0,106;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;19-12-2020;08:00:00;kWh;0,0832;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;19-12-2020;09:00:00;kWh;0,1018;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;19-12-2020;10:00:00;kWh;0,0883;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;19-12-2020;11:00:00;kWh;0,1853;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;19-12-2020;12:00:00;kWh;0,3409;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;19-12-2020;13:00:00;kWh;0,3575;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;19-12-2020;14:00:00;kWh;0,3843;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;19-12-2020;15:00:00;kWh;0,3129;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;19-12-2020;16:00:00;kWh;0,3399;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;19-12-2020;17:00:00;kWh;0,353;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;19-12-2020;18:00:00;kWh;1,6104;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;19-12-2020;19:00:00;kWh;0,3859;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;19-12-2020;20:00:00;kWh;1,3877;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;19-12-2020;21:00:00;kWh;1,0765;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;19-12-2020;22:00:00;kWh;0,4568;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;19-12-2020;23:00:00;kWh;0,1236;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;20-12-2020;00:00:00;kWh;0,1069;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;20-12-2020;01:00:00;kWh;0,097;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;20-12-2020;02:00:00;kWh;0,1116;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;20-12-2020;03:00:00;kWh;0,0962;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;20-12-2020;04:00:00;kWh;0,1084;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;20-12-2020;05:00:00;kWh;0,0999;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;20-12-2020;06:00:00;kWh;0,0971;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;20-12-2020;07:00:00;kWh;0,1103;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;20-12-2020;08:00:00;kWh;0,1471;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;20-12-2020;09:00:00;kWh;0,3196;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;20-12-2020;10:00:00;kWh;0,5207;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;20-12-2020;11:00:00;kWh;0,3153;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;20-12-2020;12:00:00;kWh;0,1866;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;20-12-2020;13:00:00;kWh;0,6973;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;20-12-2020;14:00:00;kWh;0,348;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;20-12-2020;15:00:00;kWh;0,4117;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;20-12-2020;16:00:00;kWh;0,3717;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;20-12-2020;17:00:00;kWh;0,4654;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;20-12-2020;18:00:00;kWh;0,4872;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;20-12-2020;19:00:00;kWh;0,469;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;20-12-2020;20:00:00;kWh;0,3887;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;20-12-2020;21:00:00;kWh;0,3401;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;20-12-2020;22:00:00;kWh;0,3367;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;20-12-2020;23:00:00;kWh;0,3254;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;21-12-2020;00:00:00;kWh;0,2653;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;21-12-2020;01:00:00;kWh;0,3128;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;21-12-2020;02:00:00;kWh;0,0994;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;21-12-2020;03:00:00;kWh;0,0939;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;21-12-2020;04:00:00;kWh;0,083;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;21-12-2020;05:00:00;kWh;0,0943;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;21-12-2020;06:00:00;kWh;0,0869;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;21-12-2020;07:00:00;kWh;0,0951;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;21-12-2020;08:00:00;kWh;0,0918;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;21-12-2020;09:00:00;kWh;0,0882;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;21-12-2020;10:00:00;kWh;0,506;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;21-12-2020;11:00:00;kWh;0,4427;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;21-12-2020;12:00:00;kWh;0,4444;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;21-12-2020;13:00:00;kWh;0,4688;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;21-12-2020;14:00:00;kWh;0,3522;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;21-12-2020;15:00:00;kWh;0,3607;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;21-12-2020;16:00:00;kWh;1,0629;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;21-12-2020;17:00:00;kWh;0,8032;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;21-12-2020;18:00:00;kWh;0,6043;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;21-12-2020;19:00:00;kWh;0,3639;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;21-12-2020;20:00:00;kWh;0,3241;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;21-12-2020;21:00:00;kWh;0,2356;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;21-12-2020;22:00:00;kWh;0,0811;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;21-12-2020;23:00:00;kWh;0,0862;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;22-12-2020;00:00:00;kWh;0,1285;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;22-12-2020;01:00:00;kWh;0,1115;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;22-12-2020;02:00:00;kWh;0,0849;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;22-12-2020;03:00:00;kWh;0,0841;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;22-12-2020;04:00:00;kWh;0,0934;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;22-12-2020;05:00:00;kWh;0,0813;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;22-12-2020;06:00:00;kWh;0,0863;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;22-12-2020;07:00:00;kWh;0,13;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;22-12-2020;08:00:00;kWh;0,3004;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;22-12-2020;09:00:00;kWh;0,4736;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;22-12-2020;10:00:00;kWh;0,4922;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;22-12-2020;11:00:00;kWh;0,4947;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;22-12-2020;12:00:00;kWh;0,4684;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;22-12-2020;13:00:00;kWh;0,3503;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;22-12-2020;14:00:00;kWh;0,3061;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;22-12-2020;15:00:00;kWh;0,1374;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;22-12-2020;16:00:00;kWh;1,3977;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;22-12-2020;17:00:00;kWh;0,2525;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;22-12-2020;18:00:00;kWh;0,6486;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;22-12-2020;19:00:00;kWh;0,305;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;22-12-2020;20:00:00;kWh;0,1955;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;22-12-2020;21:00:00;kWh;0,3087;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;22-12-2020;22:00:00;kWh;0,2589;;semiDetachedHouse;1;b;0
1013673;7533ZT;electricity;22-12-2020;23:00:00;kWh;0,1537;;semiDetachedHouse;1;b;0
